,Obj ID,LS Best Per,LS Max Pow,ACF Best Per,ACF Max Pow,BLS Best Per,BLS Max Pow,Filename
86,TIC 199688409,0.0006933241575394441,0.5176957059345616,0.8683246073108428,1270.1675121966678,0.8687329697281712,0.7878144595502882,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199688409-0188-s_lc.fits
87,TIC 199708835,0.0006942878283124375,0.06128900549950548,10.121370194501575,1027.8936423617704,10.119932446718622,0.3758879521804709,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199708835-0188-s_lc.fits
88,TIC 199709055,0.0006938038048225627,0.08149650872312605,3.0553952745573567,362.4166911757958,3.0554947605196503,0.7872665557842037,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199709055-0188-s_lc.fits
89,TIC 199716496,0.0006953573318652683,0.4510651612764851,0.5228517273825805,5153.061205427847,0.5229075335059861,0.8495866693560226,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199716496-0188-s_lc.fits
90,TIC 202299805,0.001391374631044621,0.3023920799709014,1.5458869996371476,6214.73077256743,1.5458101179656296,0.8407668858519489,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000202299805-0177-s_lc.fits
91,TIC 202442974,0.001390280653917128,0.17178100185962894,2.7385815206036024,3894.7634080827825,2.7388413290882454,0.666946077043858,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000202442974-0177-s_lc.fits
92,TIC 202444594,0.0013516121291756952,0.04031612039364421,7.997308467404683,500.04081666903375,0.037499461969673575,0.7034750296836318,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000202444594-0177-s_lc.fits
93,TIC 202490797,0.0013911495290325783,0.16482071782014068,1.695285203126349,814.7205446407348,1.697890171083145,0.6716602088117206,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000202490797-0177-s_lc.fits
94,TIC 207398432,4.667590333381585,0.46555796161657326,9.25146163634517,1455.5071997918444,9.25880082497747,0.5844230285559714,/astro/store/epyc2/projects2/tess/sector025/tess2020133194932-s0025-0000000207398432-0182-s_lc.fits
95,TIC 219033506,0.0006946390554060681,0.5663448785165174,4.667507838865043,2383.7453896691663,4.658889858725615,0.5492827176691687,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000219033506-0177-s_lc.fits
96,TIC 219201178,0.000694032678033796,0.39661821517030954,2.4173042055850984,236.46142538744695,2.4166108447934675,0.7307248538905219,/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000219201178-0143-s_lc.fits
97,TIC 219238496,0.0013882642839622371,0.09096033675470921,6.507188121458167,7677.891336367927,6.505378926436606,0.7490249009935073,/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000219238496-0125-s_lc.fits
98,TIC 219244444,0.3034715857228128,0.13966793459790228,0.30373538819105034,286.00904921793585,0.30346426230426005,0.8010622936690606,/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000219244444-0125-s_lc.fits
99,TIC 219362976,0.0006943268425757688,0.022668874052096992,10.72132421465817,311.06219270680816,4.063775823211472,0.276076142181329,/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000219362976-0126-s_lc.fits
100,TIC 219373406,0.000693340533012971,0.47385827523204954,0.8620024911592267,11478.844400392774,0.8618170345305316,0.9290367934354116,/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000219373406-0146-s_lc.fits
101,TIC 219435542,0.0006941634013728103,0.09880475753496806,3.600964779097724,3121.5470660514993,7.1991124031701474,0.7297013670060506,/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000219435542-0174-s_lc.fits
102,TIC 220397947,0.0006947252777026061,0.16309795653710232,1.7756171341524727,1083.6058635098977,1.7757124420663786,0.9078492538760173,/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000220397947-0144-s_lc.fits
103,TIC 220430912,0.0006939603709237758,0.3258091660202565,2.0324418180520794,8268.596397702335,2.03258966280373,0.8935031448819031,/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000220430912-0126-s_lc.fits
104,TIC 220474209,0.0006954407334502326,0.2295517286294749,0.9803075776661359,1303.8578795281917,0.9798717804283115,0.9181046520433743,/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000220474209-0146-s_lc.fits
105,TIC 220523550,0.0006942499641654162,0.04849622040770502,6.743096275983883,167.105229554023,13.494154968831936,0.4454577189168622,/astro/store/epyc2/projects2/tess/sector003/tess2018263035959-s0003-0000000220523550-0123-s_lc.fits
106,TIC 224602502,0.000695488950574631,0.31815345068590223,0.457968831642146,1943.975113852462,0.4576302437567392,0.9189205800274696,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000224602502-0188-s_lc.fits
107,TIC 224606205,0.0006951392511358795,0.2678481571074395,0.6845008370605896,362.3714460324079,0.6847095168914166,0.8449446822246633,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000224606205-0188-s_lc.fits
108,TIC 229495981,0.0006947748237526389,0.05275238465464011,4.51723376112747,192.81258491524966,13.562659928295488,0.4083426046381774,/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000229495981-0180-s_lc.fits
109,TIC 229585356,0.0006951261196170347,0.3966375085343238,0.7098440396253354,7942.107738545641,1.4194396904777022,0.9126102000466175,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000229585356-0188-s_lc.fits
110,TIC 229776076,0.0006945365944659604,0.13203435707520292,11.217023766205038,5432.022405357309,11.211153434356675,0.5027356427092073,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000229776076-0188-s_lc.fits
111,TIC 229788204,0.0006940412868911359,0.010463240517815726,6.9024003724474925,75.28477316480085,3.3409909945014533,0.02308087954965625,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000229788204-0188-s_lc.fits
112,TIC 229910234,0.0006941998575765476,0.26420660111266114,1.8914874949404705,3438.3485768034584,1.891687536792233,0.797813888418012,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000229910234-0188-s_lc.fits
113,TIC 229910746,0.0006948397181534768,0.18939195556071628,1.252951839381496,3143.5885938654924,2.5062768628499725,0.8954377184905696,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000229910746-0188-s_lc.fits
114,TIC 230063769,0.0006938501649262708,0.045481830801131815,8.260366153648564,595.3288748166142,8.260940652147838,0.6228235882817849,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000230063769-0177-s_lc.fits
115,TIC 230065962,0.0006947038916305903,0.06791609723221076,10.4840198200503,220.86667801195185,5.462385913721846,0.3188888606369399,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000230065962-0177-s_lc.fits
116,TIC 230114503,0.0006943602695507525,0.10983851729074455,11.516855786977521,171.21875389152635,11.51231621515808,0.35139723935027595,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000230114503-0188-s_lc.fits
117,TIC 230393824,0.0006925508592830515,0.4479224677088617,0.5055653418572723,459.8643596046864,0.5055600200048502,0.9227077117133231,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000230393824-0188-s_lc.fits
118,TIC 231093356,0.0006941747371974037,0.1846654921625906,1.735313108909366,3882.454572768027,1.735424507895459,0.7786935291865784,/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000231093356-0146-s_lc.fits
119,TIC 231809798,0.000695497406760207,0.17953358206245829,0.905751625422031,560.0479992609473,0.9055331280469545,0.8881635219675039,/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000231809798-0131-s_lc.fits
120,TIC 231822771,0.0006939520132159003,0.2662915104383255,1.0072485767943977,6166.935109688637,1.0076094993416973,0.9063328990484184,/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000231822771-0131-s_lc.fits
121,TIC 232617358,0.000694875774268485,0.20946251522527157,2.2289651757938485,1792.1786021313274,2.2291544515383066,0.8934907359133202,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000232617358-0188-s_lc.fits
122,TIC 232629077,0.0006943095701744487,0.49220810914922786,3.65578586760929,2426.946714600433,3.6548413899749903,0.824908997388009,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000232629077-0188-s_lc.fits
123,TIC 232633677,0.0006932375994250646,0.32918847772040793,0.3993122012694738,840.9951583663914,0.7986073714164377,0.9098826093092555,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000232633677-0188-s_lc.fits
